timestamp,text,industry
2025-03-05 22:10:28+00:00,"👇Danielle Smith Slams Trump’s Tariffs and American Goods While Albertans Demand She Axe the Carbon Tax ($80/Tonne, 17.6¢/Litre on Gas), Fuel Taxes (13¢/Litre), Property Taxes ($3K-$4K/Year on a $500K Home), High Income Taxes (25%-48%), and More Wallet-Busting Levies https://t.co/rrp2aiUmAs",Energy
2025-03-05 22:45:12+00:00,Potash could replace oil exports as Canada's next card in a U.S. trade war https://t.co/Ahca3pP0gC https://t.co/loZohHJvde,Energy
2025-03-05 22:45:55+00:00,"Oil touches multi-year lows amid worries of excess supply, trade war https://t.co/uKYP6L3IR4 by @ines_ferre",Energy
2025-03-05 23:01:59+00:00,US Gulf Coast refineries had already been placing fewer orders for crude oil from Mexico even ahead of Trump’s tariffs put in place this week https://t.co/ETaVHM0zRK,Energy
2025-03-05 23:01:59+00:00,US Gulf Coast refineries had already been placing fewer orders for crude oil from Mexico even ahead of Trump’s tariffs put in place this week https://t.co/v1IVyX5Jx2,Energy
2025-03-05 23:05:39+00:00,"Danielle Smith says Alberta's energy resources being hit with a 10% tariff instead of 25% show the Trump administration understands the importance of oil and gas, and that more industry voices ""speaking up"" will ultimately lead to the renegotiation of the USMCA trade deal. https://t.co/CLFwFL0PNq",Energy
2025-03-05 23:27:47+00:00,"You know gets Trumps Bullshit fake fentanyl tariffs lifted? 

Losing his phone number, leaving them on read while banning Tesla, Starlink after enacting the entire retaliatory tariff package while implementing a 50% energy/mineral export tax.",Energy
2025-03-05 23:31:48+00:00,"Newsflash Trump: We are not “okay” with you jacking up tariffs, costing women and families more at the grocery store and gas pump.

Since when is “a little disturbance” good policy?

Women can’t afford Trump. https://t.co/POIdWe9aJ3",Energy
2025-03-05 23:44:56+00:00,Oil held near the lowest level in six months as Trump’s sweeping tariffs opened up trade wars on multiple fronts https://t.co/DDCj8QqHSg,Energy
2025-03-05 23:44:56+00:00,Oil held near the lowest level in six months as Trump’s sweeping tariffs opened up trade wars on multiple fronts https://t.co/hVy7K0Ejyp,Energy
2025-03-05 23:45:10+00:00,Alberta responds to Trump tariffs with 'buy Canadian' plan but leaves oil exports off the table https://t.co/LNR0Hq91f6 https://t.co/lDtceub9Qj,Energy
2025-03-06 14:19:17+00:00,"Are natural gas liquids (NGLs) the midstream growth story investors are overlooking?

NGLs are critical building blocks in everyday products like plastics—and midstream companies benefit at every stage of the value chain, from pipelines to processing and exports.

Join @SSCTechnologies and @Vetta_Fi for a 30-minute LiveCast to explore the key drivers of NGL growth and how to position your portfolio for this evolving opportunity.

📅 March 18 | 12:30 PM ET
🔗 Save your spot: https://t.co/i3h1CgiO6m

#EnergyInfrastructure #NaturalGasLiquids #NGLs #Midstream #Investing #ETFs",Energy
2025-03-06 15:51:59+00:00,"The carbon tax on natural gas in Canada is $4.10/gj. 

The price of natural gas in Alberta is $2.00/gj.

Focus on downstream tariffs tho.

#cdnpoli",Energy
2025-03-06 16:39:46+00:00,"After years of warning Canadians to #NixNetZero, the piper has come calling and Canadians are now about to pay an even steeper price 

 https://t.co/h0T0bETudq",Energy
2025-03-06 17:13:21+00:00,"The president should be focused on making life easier for American families, not harder. A trade war with Canada and Mexico will do the exact opposite, raising prices at the grocery store, gas pump and more.

We're going to keep speaking up for what's right. You should too.",Energy
2025-03-06 17:35:35+00:00,"Five things Donald Trump has done this week:

1. Wipe out your retirement savings.
2. Raise the cost of groceries, gas, and housing with tariffs.
3.
4.
5.",Energy
2025-03-06 17:39:53+00:00,"Do not pause the tariffs for 30 days on Canada. We are happy to call you on your bullshit.
Make do without our potash, oil and uranium.
Canada is ready for a long trade war you can’t win.
We don’t play games.
@realDonaldTrump",Energy
2025-03-06 17:41:06+00:00,"Rep. Lisa McClain on CNN next to a ticker showing the stock market tanking for the third day this week: ""It is going to take some unconventional methods to get us out of the mess we've been in the past four years with the EV mandates, with unfair trade. This shouldn't come as a surprise to anyone.""",Energy
2025-03-06 18:01:00+00:00,"🚢 84% of Russia’s oil exports now move through shadow tankers — aging, unregulated vessels that operate without safety inspections, reliable insurers, or active tracking systems. These “ghost ships” have already caused 30+ maritime incidents, contaminating global waters. In December, the Volgoneft-212 split in half in the Kerch Strait while conducting a high-risk fuel transfer to FIRN, a tanker linked to Russia’s shadow fleet. Moscow’s sanctions evasion continues to fuel environmental disasters, putting global waters at risk. #ShadowFleet #RussianAggression
Photo: @FT",Energy
2025-03-06 18:02:02+00:00,"On March 4, the U.S. began applying a #tariff of 25% to Canadian imports, including #canola seed, oil and meal. Canadian canola benefits the U.S. economy via domestic processing, refining, bottling and more valued at $11.2 billion (USD) per year. https://t.co/CW6vh8uxFS https://t.co/5CsgGbXFE0",Energy
2025-03-06 18:09:43+00:00,"Between Iran and Venezuala, according to Bessent, the US wants to cut out ~2.6m barrels per day of crude exports, and probably another ~1m barrels of refined product exports.

But sure, sell oil @ 66WTI cause some talking heads keep saying 50s 🙄 https://t.co/WQPqpnnHJl",Energy
2025-03-06 18:25:18+00:00,"#GKP #GENL $DNO $HKN $SNM #OOTT #Kurdistan

Statement issued by @apikur_oil setting out conditions to be met prior to resumption of exports.... https://t.co/UUjV2WpoLG",Energy
2025-03-06 19:22:17+00:00,"🛑 #BatteryNews Today. Find all news and details at Battery-Tech Network: https://t.co/CiijQRjmet 

🔋 President Trump's new tariffs — 25% on Mexico/Canada imports and 10% extra on Chinese goods — may raise costs in the EV and energy storage sectors. A one-month delay was granted for some car imports. 

🔋 #DHL and #CoxAutomotive launch the UK's largest EV battery hub at Rugby, offering 35,000 sq ft for battery repair and storage with an £800K energy storage system to recycle EV batteries. 

🔋 #Draslovka partners with Natron Energy to produce Prussian blue for sodium-ion batteries. A new facility in Kolin could double production capacity. 

🔋 #LGEnergy’s Arizona plant starts production in spring 2026. The $5.5B facility will produce 53 GWh annually using improved 46-series cylindrical cells. 

🔋 #Amprius shipped its 6.3Ah 21700 #SiCore cell to a Fortune 500 LEV company. The cell offers 315 Wh/kg, 3C discharge, and 800 cycles for varied applications. 

#BatteryTechNetwork",Energy
2025-03-06 19:28:25+00:00,"Clean Fuels &amp; other trade groups applaud the introduction of the Renewable Fuel for Ocean-Going Vessels Act. The bill allows #biodiesel &amp; #renewablediesel used in shipping to qualify for RINs in the #RFS, creating greater market opportunities for U.S. farmers &amp; fuel producers.",Energy
2025-03-06 19:28:36+00:00,"2025 Snapshot:

DOGE Savings = $55B estimated
Tariff Income Made = Unknown
Stock Market Losses = Around $6 Trillion if my numbers are right

Is all this really worth it? 

$TSLA",Energy
2025-03-06 19:30:22+00:00,"World #LNG News 
• US gas prices hit 26-month high on record flows to LNG-export plants: https://t.co/cJ0JGpRc7h
• Russia's Jan.-Feb. LNG exports down 7.3%: https://t.co/JURX9VLw8l
• Europe wants to boost investments in overseas LNG projects; https://t.co/eozQnGQ3lN https://t.co/PpCnpbb4DZ",Energy
2025-03-06 19:32:15+00:00,"Who will pay for President Trump's tariffs on Canadian energy? Granite Staters, at the gas pump:

Read more via @semafor: https://t.co/wMsIodp7vx https://t.co/P9Lwz6i2TH",Energy
2025-03-06 19:37:45+00:00,"BREAKING - The stock market and especially TESLA

Dow down 600 points because of Trump's tariff waffling

Tesla is just PLUMMETING now, down 18 points, 6.5%

$TSLA shareholders have lost $58 BILLION today alone

Maybe the CEO needs to stop working remotely on his side projects",Energy
2025-03-06 19:48:09+00:00,"“Amid weak sales, tariff worries, and CEO Elon Musk’s intensifying political role, Tesla stock has lost a third of its market value since Trump took office.”

https://t.co/JTpZXQmXvO",Energy
2025-03-06 19:51:47+00:00,"US reportedly mulls blocking Iranian oil exports at sea as the USAF and IAF hold joint drills, a clear message warning Tehran

'It's also meant to train and to, yes, ready the US and Israel should the need arise,' @JasonMBrodsky tells @nicole_zedeck https://t.co/FbEcrAdjvN",Energy
2025-03-06 20:01:58+00:00,BREAKING: Trump pauses tariffs on Canada,Energy
2025-03-06 20:09:02+00:00,$TSLA Had $260 as my next buy level but it kept crawling around there &amp; bouncing almost hit just .02 away.  Had a feeling it may bounce higher from that level for the day so went ahead &amp; pushed the order through. keeping my bites small🍴with all the tariff headline volatility. https://t.co/QcPJG7uKgr,Energy
2025-03-06 20:51:39+00:00,"Looks like Cdn crushers are already diversifying canola oil exports.

And it's not just China. https://t.co/thWG60gDop",Energy
2025-03-06 21:00:26+00:00,"Reporting out of Semafor shows that New Hampshire is set to bear the greatest brunt of increases to gas prices under Trump's meaningless trade war with Canada, as the administration continues pushing policies which raise prices for everyday Americans.

#NHPolitics #Trumpflation https://t.co/KMQihAlA3N",Energy
2025-03-06 21:03:19+00:00,"No tariff relief for stocks which were pummeled for the 3rd time in four days, despite one month delays for tariffs on Canadian and Mexican imports covered under the current trade agreement. Ugly day for tech, big selloffs for Marvel, Nvidia and Tesla.  #DOW -427 #NASDAQ -483.",Energy
2025-03-06 21:16:08+00:00,"•The Dow plunges 600 points—Trump’s tariff indecision rattles markets.

•Tesla is in freefall: down 18 points (6.5%) and still dropping.

•$TSLA shareholders just watched $58 billion vanish in a single day.

Well done MAGA. https://t.co/7pRkMy6R4r",Energy
2025-03-06 21:24:48+00:00,"This is insane.

Doug Burgum and Energy Secretary Chris Wright are in Louisiana sending off a tanker to Germany with enough natural gas to heat 100,000 homes for a year. 

Joe Biden paused these exports. Trump brought them back. https://t.co/2rOw2p58P5",Energy
2025-03-06 21:27:24+00:00,"This isn't about access to ""cheap consumer goods."" Mexico exports a lot of fruits and vegetables to the U.S., while Canada is the largest exporter of oil to the U.S.

This #TariffWar will limit Americans' access to affordable food and energy. And cars. https://t.co/H6KQcZR0Eg",Energy
2025-03-06 21:35:13+00:00,"- Stock Market Crashing.
- Bitcoin sinking. 
- Trade deficit surging. 
- Jobless claims increasing. 
- Gas prices rising.
- Grocery store prices skyrocketing. 

Trump is killing the economy. https://t.co/IwiPJXcxr4",Energy
2025-03-06 21:51:05+00:00,"Canadian oil producers are now talking about selling less oil to us and selling more oil to China. For now, it's just talk. But they would have to be crazy not to be looking for non-US options while Trump is POTUS. 

Trade wars are incredibly stupid.",Energy
2025-03-06 21:59:16+00:00,"Trump—by attacking electric cars and by his chaotic economic dictates/tariffs etc.—is strip-mining Elon Musk’s wealth by the day. Tesla electric car sales are dropping in the United States and around the world.
Tesla’s stock hit a high of 488 in December. Today it hit a low of 260. That’s over a 40% drop, taking tens of billions of dollars from Musk. Soon he will be the second, not the first richest man in the world... after Zuckerberg and Bezos. -R",Energy
2025-03-06 22:12:00+00:00,"Westwater Resources Supports Tariff Increase to 45% on Imported Chinese Graphite
“Westwater remains ready and well-positioned to help its customers lock in stable, predictable supply agreements for battery-grade natural graphite.”
https://t.co/w5d7iXwBhv
 
#graphite #EV https://t.co/Uo5ncZKv4r",Energy
2025-03-06 22:22:20+00:00,The premier of New Brunswick talks about cutting of oil and fuel exports to New England. https://t.co/5YWaXzL3nd,Energy
2025-03-06 22:23:23+00:00,"DRILL BABY DRILL: @SecretaryWright discusses how the Trump administration is boosting US natural gas exports through a Louisiana-based company’s $18 billion expansion:

“This is unleashing American energy to the benefit of Americans and to the benefit of our friends and allies abroad — this is the way to peace.”",Energy
2025-03-06 22:53:44+00:00,"In the market for a heat pump, home battery or EV?

Expect to pay more as Trump’s tariffs raise prices for climate-friendly products and components made abroad https://t.co/vTIc7iCN7f",Energy
2025-03-06 23:03:57+00:00,"We’ve been crushing $SPX and $SPY live on voice chat with @LevelVinny and @Miss_Deplorable @HawkHoldings 🏄🏻‍♂️

@StockStar319 @gb_casanova @LookN4gainz smashing plays in chat💲

$NVDA $CRM $XOM $PDD $WMT $BABA $JD $NFLX $MO $TSLA $INTC

Come trade with us 
⬇️
https://t.co/jTsnaxoTvq https://t.co/ySgU938yvj",Energy
2025-03-06 23:12:26+00:00,"""I'm excited to play here in a great city that loves their team.""

Forwards Trent Frederic &amp; Max Jones expressed today that they can't wait to begin contributing with the #Oilers following their trade from the Bruins. https://t.co/cVYHMEvGeH",Energy
2025-03-06 23:37:53+00:00,"#Trump is doing great!🤣🤣🤣

#TrumpEffect #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg  #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/jlXkEecv2W",Energy
2025-03-06 23:40:48+00:00,"OIL HEADS FOR ITS BIGGEST WEEKLY LOSS SINCE OCTOBER, DRIVEN BY TRUMP'S SHIFTING TARIFF POLICIES AND OPEC+'S DECISION TO REVIVE OUTPUT.",Energy
2025-03-06 23:41:10+00:00,"Looking good, #DonaldTrump!

#TrumpEffect #Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/Mmgp3LZRk4",Energy
2025-03-07 14:01:53+00:00,"Tom Lee to the Rescue | TCAF 181🎙️

@Downtown and @michaelbatnick are joined by @fundstrat to discuss: how bull markets end, the trade war, odds of a recession, the case for a Bitcoin reserve, Tesla’s crash, Tom’s “Granny Shots” stock picks, and more!🔥🆕

YouTube🎥https://t.co/IAOpszAf37

Podcast▶️https://t.co/iJ2j3tNaHd

Sponsored by: @CambriaFunds",Energy
2025-03-07 14:02:33+00:00,"$TSLA down $3 just because. TD Cowen raised PT to $388 from $180, but the stock continues to trade oblivious to news.",Energy
2025-03-07 14:30:12+00:00,Trading without a plan is like playing poker with your cards facing up. The market doesn’t care—trade smart or donate your money. 🏦 Watchlist: $DDDX $BLLB $EGYF $DM $DDD $PRNT $KSCP $TSLA $ORCL $SARO,Energy
2025-03-07 15:00:05+00:00,"Tariff on sand is a major blow to Alberta's oil patch: industry experts

https://t.co/kyrxXmrGhp https://t.co/G1620TzHbc",Energy
2025-03-07 15:27:04+00:00,"Trump’s tariffs hike prices, but you’re stuck with the bill. While families pay more for groceries, gas, and health care, Trump is slashing IRS staff to help billionaires dodge taxes—and gutting VA jobs that serve veterans. 

His chaos, your cost. 
https://t.co/A8d5tslVcj",Energy
2025-03-07 16:16:14+00:00,"Energy Dominance Promises Made and Kept: ""The planned expansion of a massive liquefied natural gas facility in southeast Louisiana is a beacon for a U.S. energy policy that doubles down on oil and gas exports under President Donald Trump, two members of his Cabinet told a crowd of cheering workers Thursday. 'The prior administration had a full-on attack against U.S. energy,' Interior Secretary Doug Burgum told workers at petrochemical firm Venture Global’s liquefied natural gas facility in Port Sulphur. Venture Global plans an $18 billion expansion in the area for exporting LNG to Europe and Asia. 'President Trump is fighting for you every day and he’s fighting because he believes that we have U.S. energy dominance.'

https://t.co/PrRnltplO1",Energy
2025-03-07 16:18:51+00:00,"PEUGEOT increases UK market share as electric vehicle sales more than double
https://t.co/0Bc83KDVMs https://t.co/VRudKsveVa",Energy
2025-03-07 16:24:48+00:00,"LIL DRIP TRADE WEEK 1 RECAP 💦

some HyperEVM stats: 

• $2M+ in trading volume
• 15+ projects listed
• 12+ mints on HyperLaunch next week
• 1 $HYPE gas war (sorry jeff lmao)

not bad for a bunch of lowly jpeg traders",Energy
2025-03-07 16:30:00+00:00,"LIVE From Washington, D.C., #FirstpostAmerica with @EKH2016

- Trump Plans Saudi Arabia Visit for $1 Trillion Deal
- Trump's Tariffs Break Trudeau 
- Maduro Threatens Guyana, US Oil Giant Exxon
- Syrian Forces Clash with Assad Loyalists
 https://t.co/knEu0ygaIY",Energy
2025-03-07 16:30:25+00:00,It’s time to be all in on Team Canada and exert maximum pressure on US and costs on US consumers. That includes oil and gas exports.,Energy
2025-03-07 16:41:32+00:00,"Oil's rebound rally depends on tariff news more than anything else.

#OOTT https://t.co/QjFWHWyQk9",Energy
2025-03-07 16:58:27+00:00,"Trump’s tariffs on China and Canada hit Elon Musk hard as Tesla’s shares plunge causing mammoth loss of …

#tariffs #China #Canada #ElonMusk #Tesla #SpaceX

https://t.co/O1MFrUZpp4",Energy
2025-03-07 17:10:54+00:00,"BREAKING: Reciprocal tariffs to come as early as today rather than in April according to Trump statement just min ago. Great!

$TSLA",Energy
2025-03-07 17:24:54+00:00,"APIKUR member companies reiterate that they are ready to immediately resume exports through the Iraq-Türkiye Pipeline as soon as the conditions communicated repeatedly since November 2023 are met, that treats oil producers in Iraq’s Kurdistan Region in a similar manner as oil producers in Federal Iraq.  Fair and transparent agreements are necessary that include payment surety, transparent implementation of Iraq’s budget law stipulations, and resolution of payments that are in arrears. (@apikur_oil Statement, March 6) #OOTT #Iraq #Kurdistan #oil",Energy
2025-03-07 17:57:11+00:00,Tesla is in major trouble as their sales continue to decline and with the tariffs they will most likely tank! 💙💙 https://t.co/yTujuVMtN0,Energy
2025-03-07 18:02:06+00:00,"Russia has increasingly relied on a ""shadow fleet"" of oil tankers to continue its oil trade without facing the G7's price cap. 

@robin_j_brooks and @econ_harris highlight the shadow fleet's growth in recent years and where the ships came from.
https://t.co/yTBRqkVOfO https://t.co/l8dEVJbXhL",Energy
2025-03-07 18:16:04+00:00,"🇳🇬2024 IMPORTS &amp; EXPORTS

Total Exports — ₦77.44 trillion
Total Imports — ₦60.59 trillion 
Surplus — ₦16.85 trillion

Crude Oil contributed 73.9% to total exportation and PMS contributed 20.6% to total importation.

#Statisense",Energy
2025-03-07 18:30:16+00:00,Donald Trump's 10% tariff on imports of Canadian natural gas will cost American consumers 'at least $1.1 billion in additional costs.' That's from the American Gas Association @aga_naturalgas: https://t.co/zLo4yNUKue https://t.co/YMriZVuhnD,Energy
2025-03-07 18:45:28+00:00,"End of week thoughts: President Trump’s tariff tango keeps the market guessing on which foot to dance.

OPEC+ trusted its oil balance enough to initiate the unwinding of voluntary cuts, or alternatively, it could be argued that OPEC+ sent an olive branch to President Trump to show it was doing its part, without losing face, in helping to bring the oil price down. Take your pick; it does not matter as the small incremental volume to be reinstated in the coming months is irrelevant in the larger scheme of things, given the gross non-compliance by member countries like the UAE or Iraq. The global oil balance is long in 2025, so the optics of OPEC+’s decision wrong-footing expectations were inevitably going to be treated as price-negative from a sentiment point of view. ICE Brent briefly traded under $69/bbl as a result. That should tell you something. Today’s comments by Russian Deputy Prime Minister Novak about OPEC+ potentially reducing output to address any “imbalance” in the future to shore up sentiment fell on deaf ears.

President Trump’s tariff tango kept the market guessing on which foot to dance. Aggressive US economic and foreign policy offset each other in terms of oil price impact this week. On the one hand, the imposition of tariffs on Canada and Mexico seems to be now complicated by the provisions of the USMCA trade accord, and the timeline is consistently shifting it seems, as is what will fall under tariffs. Add to that President Trump touted the possibility of reciprocal tariffs being introduced as soon as today, and you have bearish cocktail for price. On the other hand, US Treasury Secretary Scott Bessent provided bullish fodder, and he did not mince his words indicating the US would be prepared to reduce Iranian crude oil exports to a trickle and cripple Iran’s economy under a maximum pressure policy – hard to say if the US is really going ‘all-in’ or is this the usual waiving of the big stick again to advance an alternative agenda. Mr Bessent's comments managed to pull Brent out from the $60 handle doldrums, sending the front-month ICE contract towards $71.50/bbl.

However, the end-of-week price action would not have been complete without President Putin. Headlines emerged today indicating that Russia would be prepared to talk about a temporary truce in the Ukraine War if there was progress towards a final peace settlement. Flat price fell towards $70.25/bbl at the time of writing. For all the gyrations in the flat price this week, prompt Brent time-spreads have not collapsed and are holding at 50 cents, which should provide OPEC with some comfort that the wheels have not yet come off the fundamental cart. With steady spreads, the curve is trying to find a new level amidst the general uncertainty, so expect more parallel shifts in the curve until market sentiment settles, assuming it can settle amidst the Trump whirlwind.

#oil #Brent #oott #Trump #Putin #Bessent #tariffs #OPEC #US #Russia #Ukraine @Onyx__Edge @onyxcapgroup",Energy
2025-03-07 18:59:13+00:00,"Saying the quiet part out loud 👇

A trade war is a “great opportunity” to talk about pipelines, says oil CEO.

All the fossil fuel lobbyists and executives thought Pierre pOILievre’s cash-for-access fundraisers were great opportunities for that, too 🙄 #MapleMAGA #ElbowsUpCanada https://t.co/L0lAgFylNE",Energy
2025-03-07 19:01:46+00:00,If Trump does anything stupid. There will be no more oil or gas exports from West Asia or the Caucuses...,Energy
2025-03-07 19:03:02+00:00,"It’s frustrating that it took the threat of tariffs for people to recognize the vital role of our oil and gas industry. But at least more voices are now calling for expanded energy projects—it's about time! 
https://t.co/EhhrNnCWxD https://t.co/eldenEbhje",Energy
2025-03-07 19:20:05+00:00,"WATCH: What's Trump's real plan for Alberta's oilsands?

Premier Smith pointed out that Trump's proposed 10% tariffs on Canadian energy instead of 25% like other goods signifies the critical nature of Canadian oil.

Click for more with @EzraLevant: https://t.co/EusPYa2wI8",Energy
2025-03-07 19:58:20+00:00,"Canadian tarifs all imports, typically 2-3% on average. Example tariffs on China🇨🇳:
💰106.1% on Chinese clean vehicles
💰26% on Chinese steel
💰26% on Chinese aluminum

Canada is considering additional surtaxes for other critical sectors like batteries, semiconductors, solar products, and critical minerals.",Energy
2025-03-07 20:45:35+00:00,"The Canadian government has opened a dumping investigation into renewable diesel imports from the U.S., after the only Canadian producer in existence filed an official complaint at the end of 2024.

Environmental Editor @DTNeeley reports: https://t.co/K57ZfJNXfb https://t.co/cYxUadIux3",Energy
2025-03-07 20:47:29+00:00,"Here's a summary of the key developments in the oil and gas industry over the past week: 

U.S. Policy and Market Impacts

Natural Gas Exports: In Port Sulphur, Louisiana, Interior Secretary Doug Burgum and Energy Secretary Chris Wright underscored the administration's support for expanding natural gas exports. They criticized previous climate policies and highlighted plans for an $18 billion expansion by Venture Global to export LNG to Europe and Asia. ​https://t.co/Yjo5dNWu7n

Oil Prices and Economic Concerns: President Trump's efforts to lower energy prices, including pressuring OPEC to increase oil production, have led to a drop in oil prices. This decline poses challenges for Texas oil producers, potentially leading to job losses and economic downturns in the region. Additionally, tariffs on steel have increased costs for the oil industry, exacerbating the situation. ​https://t.co/ICP2xpDBYB

Corporate Movements

Hedge Fund Positioning: Elliott Management has taken a €670 million short position in TotalEnergies, amounting to 0.52% of the company's stock. This move follows Elliott's investment in BP, where it owns nearly 5% and is advocating for a greater focus on oil and gas. Despite TotalEnergies' strong performance and moderate stance on energy transition, the sizable short position is notable. ​https://t.co/jbbfydWdSR

Geopolitical Events

Infrastructure Attacks: Russian forces targeted Ukraine's energy infrastructure, damaging natural gas production facilities owned by Naftogaz. The attacks affected multiple regions, prompting efforts to stabilize power and gas supplies. This escalation underscores the vulnerability of energy infrastructure in conflict zones. ​https://t.co/93LJeoBoMB

Industry Outlook

Net-Zero Emissions Projections: A survey by Bain and Company reveals that nearly half of energy and natural resources executives now predict that net-zero emissions won't be achieved until 2070 or later, up from 32% last year. Rising costs, financial constraints, and a shift towards prioritizing returns over environmental investments contribute to this growing pessimism. ​https://t.co/cC6jQOwtxr

Regulatory Developments

North Sea Drilling Ban: The UK government has confirmed a ban on new drilling licenses in the North Sea as part of its strategy to transition to cleaner energy. An eight-week consultation will address concerns over potential job losses and energy security. The move aligns with the UK's commitment to achieving net-zero carbon emissions by 2050, making it the first major G7 oil producer to halt new oil and gas licensing. ​https://t.co/JQ6FMw326u

Recent Developments in the Oil and Gas Industry

📷https://t.co/Yjo5dNWu7n
Trump's interior and energy secretaries cheer on natural gas export industry in Gulf Coast

📷https://t.co/ICP2xpDBYB
Trump's policies are driving down oil prices, will cost jobs, hurt the economy

📷https://t.co/jbbfydWdSR
Hedge fund Elliott bets €670mn against TotalEnergies

#OilandGas #EnergyNews",Energy
2025-03-07 21:16:22+00:00,"Oil posts weekly loss amid supply boost, tariff uncertainty https://t.co/Sw6BQjryEe by @ines_ferre",Energy
2025-03-07 21:24:00+00:00,"Chrystia Freeland says that if she becomes Prime Minister, she’ll scrap the carbon tax and impose 100% tariffs on Tesla.

What’s your take on her plan?

Full Interview: https://t.co/vNgEfeLPpR https://t.co/aLQEa5FBsR",Energy
2025-03-07 21:29:22+00:00,"Bankrupt EV maker Nikola won permission to auction its Arizona manufacturing facility, which creditors said may prove valuable as the Trump administration goes back-and-forth on implementing tariffs https://t.co/fyi2KSf4hE",Energy
2025-03-07 21:29:22+00:00,"Bankrupt EV maker Nikola won permission to auction its Arizona manufacturing facility, which creditors said may prove valuable as the Trump administration goes back-and-forth on implementing tariffs https://t.co/5PsKQtHTHy",Energy
2025-03-07 21:33:57+00:00,"WINNING:  Interior Secretary Doug Burgum and Energy Secretary Chris Wright are in Louisiana sending off a tanker to Germany with enough natural gas to heat 100,000 homes for a year. 

Joe Biden paused these exports - President Trump reinstated!

 https://t.co/7v72NPCmk0",Energy
2025-03-07 21:35:24+00:00,There isn't a person in Canada who can convince Trump his tariffs are a bad idea. Canada will have to do something that really hurts a couple of sectors in the US so that the pushback is coming from republicans states. Farmers and the oil industry would be best. Export tax them.,Energy
2025-03-07 21:59:23+00:00,"Bankrupt EV maker Nikola won permission to auction its Arizona manufacturing facility, which creditors said may prove valuable as the Trump administration goes back-and-forth on implementing tariffs https://t.co/srGYqP2TCR",Energy
2025-03-07 22:17:11+00:00,"Where were the  Canada 🇨🇦 people 1st when Trudeau shut down pipelines, raised carbon tax, put caps on oil, raised immigration to such outlandish levels that our healthcare & housing crashed ~ the list is long. And all of a sudden, these people are waking up to tariffs. 

They want us to put tariffs on goods coming into Canada from the US. Don’t people understand that that puts the price of goods up for Canadians? 

I know this is messed up, but people wake up 😳

The liberals have done nothing but set us up for failure on the tariff issues and just about everything else in our lives at the moment.",Energy
2025-03-07 22:34:35+00:00,Tariff on sand is a major blow to Alberta's oil patch: industry experts https://t.co/3XjupEQfSN,Energy
2025-03-07 23:04:10+00:00,The vivid Sumatran Mesia is an exquisite #songbird 🦜🪶🪹 of #Sumatra #Indonesia 🇮🇩 facing massive decline and now #endangered due to the illegal #pet trade and #palmoil. Support their survival and #BoycottPalmOil 🌴⛔️ #Boycott4Wildlife @palmoildetect https://t.co/ShLKrU0QQa https://t.co/Jb0dlz3QB5,Energy
2025-03-07 23:10:19+00:00,"Tariffs between Canada and the US benefit no one.

Higher gas and food prices, tanking stocks, fewer jobs?

This isn't what American and Canadian families want.

30-day tariff pauses aren't enough - let’s return to productive dialogue and get trade back on track. https://t.co/Spd9yU4DvZ",Energy
2025-03-07 23:13:49+00:00,"What a beautiful chart.

#Tesla #TSLA  losing the entire #Trump trade gains.

Falling well below the 50 and 200 day moving average.

This is only the beginning. https://t.co/PYtANLay15",Energy
2025-03-07 23:57:50+00:00,"EUROPEAN LEADERS' PROPAGANDA AND LIES... European leaders claim the moral high ground; saying they are standing with Ukraine against Russia...

So... why are they continuing to trade with Russia; importing vast quantities of oil, gas, and coal?  Why are they filling Putin's coffers?  Hmmm... 🤔",Energy
2025-03-08 06:53:25+00:00,"BEIJING, China — China said Saturday it would slap tariffs on Canadian products including rapeseed oil and pork, after a Beijing probe into levies imposed by Ottawa on Chinese goods last year.

READ: https://t.co/GlAFpO1xxr https://t.co/cc6PburPVr",Energy
2025-03-08 08:19:47+00:00,"Join us by 4pm GMT+1 as we have an eye-opening conversation on👇🏽

Are Gas fees holding DeFi back?

High gas fees make DeFi costly for small users, limiting adoption and innovation. While Layer 2s and low-fee blockchains offer solutions, they come with trade-offs in security and decentralization. Can DeFi scale without sacrificing its core principles? Let’s discuss.

Introducing our lineup of speakers!

- @AdakoleOla (Co-host)
- @ice_onyx (Co-host)

Sponsored by @tokifinance 

Set your reminders below 👇🏽",Energy
2025-03-08 11:21:54+00:00,"China’s said Saturday it would impose 100% tariffs on Canadian rapeseed oil and pea imports and 25% tariffs on pork and some seafood imports, in retaliation for Canada's tariffs on Chinese EVs imposed last summer.

by @EleanorOlcott 
https://t.co/JnuEUVdw9L",Energy
