timestamp,text,industry
2025-02-11 16:25:00+00:00,"Canada’s farmers are the backbone of our economy and food security. On #CdnAgDay, we celebrate their hard work and commitment to feeding our nation.

Conservatives stand with farmers—fighting for lower costs, fair trade, and a strong agri-food sector. Show your support today!

#ThankAFarmer #Pierre4PM  #AgStrong #TeamConservative #LianneRood",Agri
2025-02-11 16:59:38+00:00,"It's true that US steel production isn't up since the imposition of a 25% tariff in 2018, but it's also true that there were lots of exclusions to that tariff, which de facto allowed lots of steel into the US tariff free. Those exclusions on steel imports are now rescinded... https://t.co/jl0nH8qS21",Agri
2025-02-11 17:12:25+00:00,📢Register now for the next Kiel Trade Talk: @ignmarra (UL Bruxelles) will present research on Brazil’s 1995 FDI liberalization &amp; its labor market effects. Spoiler: A skill-biased reallocation shock 👉 https://t.co/lXtHMtAV19 https://t.co/5TXcziI4cx,Agri
2025-02-11 17:13:56+00:00,"China has exploited the de minimis loophole to flood the US with uninspected, untaxed, often dangerous goods—from counterfeit products to fentanyl precursors fueling America’s opioid crisis.

We’ll continue to work w/ @POTUS to close de minimis for good.

https://t.co/CGxOGTm8Ch https://t.co/GiCbUWIkYL",Agri
2025-02-11 18:05:56+00:00,"With all the talks of tariffs and trade, we think #CdnAgDay has fallen at the perfect time! Let us celebrate Canadian agriculture from its producers, processors, companies, researchers, and so many more who help move Canadian agriculture around the globe &amp; benefit so many!!! https://t.co/iqD3RC7yqp",Agri
2025-02-11 18:09:56+00:00,"Happy International Day of Women and Girls in Science 🧬 

KEPHIS celebrate you today and everyday for your immense contribution to Plant Health, food security and safe trade! https://t.co/QoucBN4gdf",Agri
2025-02-11 18:24:16+00:00,"President Asif Ali Zardari met with President of Portugal, Marcelo Rebelo de Sousa, at Palacio Nacional de Belem in Lisbon today. Both leaders exchanged views on strengthening cooperation in all areas including trade and investment, culture and people to people contacts. https://t.co/1e4ZmNlTN8",Agri
2025-02-11 18:24:44+00:00,Strengthening food import safety! 41 Customs officials trained on the Food Import Clearance System by #FSSAI &amp; NACIN at GRFL ICD Ludhiana. Ensuring safer food imports for a healthier nation! We're committed to ensuring safe &amp; compliant food imports for India's well-being. https://t.co/NxZja9sYwQ,Agri
2025-02-11 18:33:39+00:00,"‼️Last chance to register for two days of innovative #agriculture knowledge & industry updates‼️

The 2025 Farming Smarter Conference & Trade Show offers you the chance to swap stories, share knowledge, and learn to position your operation for success in the coming growing season!🧑‍🌾

Join other bright minds and innovative thinkers across the ag industry, Feb. 12 & 13. Don't wait, register today:
https://t.co/CSYzRE0F5G",Agri
2025-02-11 18:37:06+00:00,"Restaurants Canada has been calling on the federal government to exempt all food from GST and HST or at least extend the tax relief until the tariff dispute with the United States is resolved. 

More than half (53%) of restaurants are operating at a loss of just breaking even, compared to just 12% pre-pandemic, largely as a result of reduced consumer spending.

Read more from Restaurants Canada President & CEO, Kelly Higginson (@khhigginson), here: https://t.co/APMIfE0nyl",Agri
2025-02-11 18:59:51+00:00,"Every year, thousands of Cdn horses endure a brutal 28+ hour journey without food, water, or rest to be slaughtered overseas.

@L_MacAulay  you can make good on your party’s promise and ban live horse exports for slaughter.
🚨🐴 #CdnPoli #CdnAg #HeroForHorses https://t.co/ZkgicQppV1",Agri
2025-02-11 19:01:08+00:00,"WTF. AI is going to completely change the way we trade.

Just look at what this agent does.

It flags likely rugs and scams for you on pump fun so you don't have to think twice before trading.

Checking for sniper activity, token bundling, smart contract vulnerabilities, reused social accounts, Dev history....

Soon ALL of this will be abstracted away from the user.

How could you not be bullish on AI and Crypto.",Agri
2025-02-11 19:03:56+00:00,"🌽February WASDE cuts South America corn crop, Brazil and Ukraine exports – ASAP Agri

The February WASDE report lowered global corn production for MMT to 1.212 BMT, largely driven by a reduction in South American output. Argentina’s harvest was cut by 1 MMT to 50 MMT, close to the average trade expectation, reflecting lower yields amid a prolonged drought. However, this figure remains above the forecast by local analysts. Brazil’s corn production was revised down by 1 MMT to 126 MMT, due to delays in second-crop corn planting, which may impact yield potential. While this figure is below the average trade estimate, it is still higher than local analysts' projections.

Detailed corn outlook 👉 https://t.co/lrqcUAvdW3",Agri
2025-02-11 19:45:57+00:00,"Russia’s assault on Ukrainian agriculture caused a substantial decrease in Ukraine’s harvested land area. While the country is adapting, reduced farming and exports have realigned global agricultural trade in Russia’s favor.

More from @CSISFoodWater: https://t.co/YMuncj9LNA https://t.co/PNZG5WPARB",Agri
2025-02-11 19:46:45+00:00,"If you're not making your assests work, you are missing out...

$LAND | @Landshareio offers property-backed NFTs, which allows users to trade, stake and earn or use in Defi application

Also,Liquidity mining and farming options enhances earning potential of token holders.
#RWA https://t.co/pMy2s3AFBz",Agri
2025-02-11 20:00:35+00:00,"It's Canada's Agriculture Day! 🌾🎉

Today, we celebrate and honour the hard work and innovation of those in the agriculture sector! 🤝

#CdnAgDay https://t.co/3vugH9rSpo",Agri
2025-02-11 20:08:00+00:00,"📸 | Glad to welcome @Unicatt students @FAO HQ and to celebrate #WomenInScience day with them.

👉We look forward to working together to protect consumer health and facilitate fair practices in the food trade through science-based international food standards.

#CodexFamily https://t.co/A0w13aA4zn",Agri
2025-02-11 20:42:32+00:00,"Mr A Buys 1 acre of land- ₦3m
1. Waits for 10 years
2. Resells for ₦10m

Mr B Buys 1 acre of land- ₦3m
1. Uses the land for farming
2. Earns yearly return of ₦1.5m
3. After 10 years, total of ₦15m in returns
4. Can still sell the land for ₦10m

INVEST IN OIL PALM TODAY-DM🥂 https://t.co/7bHOOTgQQu",Agri
2025-02-11 20:59:15+00:00,"From the farm gate to the dinner plate - Trump’s tariffs, funding freezes, and nutrition cuts would hurt farmers and families. https://t.co/prakjGR0wA",Agri
2025-02-11 21:07:21+00:00,"It’s #CdnAgDay but instead of just celebrating, we need to talk about the bigger picture & most importantly ""WHAT ARE WE GOING TO DO ABOUT IT""

Canada has the food the world wants, yet we're trending the wrong direction in being a world leader in food exports & leadership - as discussed in the new @RBC report Ripe For Growth

I’m at the #FutureFoodCanada conference, pushing for action.

Let's not just talk.
Let's execute.
Let's lead.",Agri
2025-02-11 21:20:57+00:00,"I can’t believe that Fox aired the long list of everyday items, including food and cars prices that will skyrocket because of Trump tariffs. The beer 🍺 😭

 https://t.co/obuDmJ8wHR",Agri
2025-02-11 21:35:53+00:00,Canada Keeps Supply Management Despite Push to Remove Trade Barriers https://t.co/qYeiWmqtAP https://t.co/4XiQ1soKjR,Agri
2025-02-11 22:08:05+00:00,"Trump promised to lower food prices but his new #tariffs, cuts to #USAID, and mass deportations are creating chaos in the food markets. 
Working families are going to have sticker shock on their guacamole, salads & fruit as the #Mexican tariffs kick in. Glad I planted an #avocado tree.",Agri
2025-02-11 22:09:59+00:00,"Our statement on #232 #tariffs and their impact on farmer, ranchers, and Made-in-America exports: https://t.co/3G1mfgcFU7 https://t.co/E3y9EV4bD1",Agri
2025-02-11 22:10:24+00:00,"Admittedly, in this case just food, but when we left the EU, we lowered average tariffs from the EU's 17% to 15%. So just 2% lower. But that's on landed prices, so by the time your food gets to the supermarket shelves, the benefit will likely be zero.

Seeing as Trump is ripping up current FTA's, now is NOT the time for UK to be offering the USA one.",Agri
2025-02-11 22:30:00+00:00,"Burning yourself out isn’t success
Exhausting yourself isn’t happiness
Seeing your friends isn’t optional
Glamorizing overworking isn’t working
Your body and mind need sleep, food, rest and exercise
Don’t ever trade your health, it’s something you can’t buy back.",Agri
2025-02-11 22:54:37+00:00,"Their tariff policies and trade conflicts will make the cost of groceries increase.

Weakening USAID puts global food security at risk, undermining humanitarian relief programs that reach more than 60 million people.

Dani’s latest article in Forbes has more analysis on what’s to come for hunger, health, and labor: https://t.co/fUG76HvyDo",Agri
2025-02-11 23:05:25+00:00,"During House Hearing, Lawmakers Trade Blame For Farmers’ Woes 

Read more from the Food Policy Tracker ➡️ https://t.co/4gMicKA64P https://t.co/92rqv8lYEi",Agri
2025-02-11 23:19:04+00:00,"2025.2.11 President Trump recently identified a trade loophole called 'de minimis' that allowed bargain sites like Temu and Shein to mail cheap Chinese and illicit goods to the U.S. duty-free. In 2019, Miles Guo exposed how the CCP banned fentanyl use in China but encouraged its export to the U.S. through post.",Agri
2025-02-11 23:43:01+00:00,"Trump's tariffs on Canada, Mexico, and China would cost the typical US household over $1,200 a year https://t.co/sqtSediuuR",Agri
2025-02-12 11:04:34+00:00,"Today, with @ethicalfarmIE, @MoveTheWorld
&amp; other NGOs, we've written to @StenaLineUKIE urging them to stop the cruel transport of unweaned calves from Ireland to France, a trade in breach of EU animal welfare legislation👉 https://t.co/EGLIqnKqO8…
 #BanLiveExports https://t.co/cMWE7V9olH",Agri
2025-02-12 11:45:06+00:00,Raymond J. de Souza: Trump wants tariffs with no tradeoffs. It won't happen https://t.co/sPPZDTvQJk https://t.co/NsIzUnq81p,Agri
2025-02-12 12:57:24+00:00,"Note: the tariff collection for de minimis is still on hold, but this is a welcome development: 

Online shopping giants Temu and Shein have seen a sustained drop in sales in the week after US President Donald Trump scrapped a duty exemption https://t.co/qak6KYnfor via @technology",Agri
2025-02-12 13:00:10+00:00,"By investing in dairy processing and inspection in the Kyrgyz Republic, @WBG_IDA is helping create jobs, improve food safety, and boost exports. Learn more: https://t.co/UHstUPsNL2 https://t.co/iyyTif0Ncc",Agri
2025-02-12 13:25:03+00:00,"We met with representatives of Solidarność (@Tysol) from Group Azoty to discuss the impact of cheap, unsustainable fertilizer imports from Russia flooding the EU market.

As jobs disappear, Europe's economic &amp; food security, and strategic autonomy, are at risk. https://t.co/VAJx2SEVsy",Agri
2025-02-12 14:00:20+00:00,"Whether helping a young farm family begin, supporting veterans as they begin their career in agriculture or financing U.S. agricultural exports around the globe, Farm Credit is committed to the success of American agriculture. 🌾

Farm Credit member-owners represent all of ag, from the smallest operations to the largest – and everything in between.",Agri
2025-02-12 14:05:24+00:00,"Clearly time for 25% tariffs on food, energy, cars/parts, &amp; construction materials from Canada &amp; Mexico.",Agri
2025-02-12 14:17:58+00:00,"Spoke with Todd Battis on CTV News Atlantic about why Canada needs a united front to tackle the threat of U.S. tariffs. Together, we’ll show the strength and resilience of our country—we’re not backing down.

//

J’ai parlé avec Todd Battis sur CTV News Atlantic de l'importance pour le Canada de faire front commun face à la menace des tarifs américains. Ensemble, nous démontrerons la force et la résilience de notre pays—nous ne reculerons pas.",Agri
2025-02-12 14:45:57+00:00,"BREAKING: Consumer prices rose 0.5% in January, pushing the annual inflation rate to 3%, both higher than expected.

Food prices jumped 0.4%, while energy prices surged 1.1%, driven by a 1.8% increase in gasoline costs.

Make no mistake—with Trump’s tariffs on steel and aluminum and ongoing threats of tariffs on our major trade partners, inflation will only continue to worsen.",Agri
2025-02-12 14:49:09+00:00,"🎧 #AfricanCurrents | How Africa can curb expensive imports with unusual local solutions

❓Can Africa's food systems thrive without wheat?

Answer by Gregory Nwaoliwe, a Research Associate at the Food and Nutrition Science Laboratory (FNSL) unit at IITA, Nigeria 👇 https://t.co/HTJ98BNQ85",Agri
2025-02-12 14:50:06+00:00,Multinational food and beverage firms push Canadian-made products amid tariff spat https://t.co/aIByvTtHEz,Agri
2025-02-12 14:56:33+00:00,"Poland’s online drug trade is booming, fueled by Telegram, InPost, and BLIK. Dealers operate like e-commerce businesses, with deliveries faster than food couriers. A months-long investigation reveals the staggering scale of this digital black market 🧵 (1/) https://t.co/03HNcnJ2OH",Agri
2025-02-12 15:28:15+00:00,100% disagree with whomever is feeding those other folks (AAA). Be careful who you listen to. Tariffs that haven't been implemented are not having an impact. https://t.co/KwJsqCF73Q,Agri
2025-02-12 15:35:37+00:00,"🇪🇺🇬🇧🇳🇿 In Strasbourg today: Met NZ’s Ambassador to the EU, Mr Simon Draper - discussed EU-NZ ties, agri reforms and global trade. Also met UK Deputy Ambassador Caroline Read on post-Brexit trade, security energy &amp; fisheries. Plenty of critical issues to discuss &amp; tackle. https://t.co/p7yWSn0raD",Agri
2025-02-12 15:49:13+00:00,"What food spots do locals love in Lower Manhattan? @charliecoopertv is hitting the streets on the World Trade Center campus to find out!

📍 Cafe Hestia - 80 Maiden Ln
📍 Food Truck Wednesdays - Zuccotti Park

#MyWTC #LowerManhattan #ExploreNYC #NYCFood https://t.co/671MS0TC0p",Agri
2025-02-12 16:00:02+00:00,"🚀 Sonic Blockchain x Solidly 🚀

DeFi just got faster and more efficient!
⚡ Solidly on Sonic, bringing deep liquidity, high-yield farming, and seamless trading to the fastest blockchain.

💰 Earn. Trade. Grow. The future of DeFi is here! https://t.co/MqTz7RDe40",Agri
2025-02-12 16:18:36+00:00,"The Hon. Gary Mar kicked off #FSC25 with a talk on trade, tariffs, and opportunity to stir our audience into adopting a ""Viking"" mindset to drive the improvement of Canada's GDP through our ag exports

 @CanadaWestFdn #Agriculture #Economics #tariffwar #Canada #FoodSecurity https://t.co/19n7Dv15lG",Agri
2025-02-12 16:30:00+00:00,"It was great to join @WITA_DC to talk about how trade and financial markets impact every part of our lives from the cars we drive, the food we eat, and the clothes we wear. https://t.co/0QtrB0hrMu",Agri
2025-02-12 17:00:24+00:00,"The EU's new tariffs on Russian fertilizer won’t hurt Russia but will drive up food prices, fueling unrest. Instead of market distortions, policymakers should address the real issue: costly energy due to bad political decisions. | Scott Semet https://t.co/uwjNnvhQJM",Agri
2025-02-12 17:02:14+00:00,"Meet Mike! 👋 

The director of Hale Events, bringing 30 years of trade show expertise to the South West.

 From local producers to major food service brands, he loves the passion in the region—and Source is his favourite event! 🍽️✨ https://t.co/6h2AOBqRUu",Agri
2025-02-12 17:06:28+00:00,"🌾 Build Your Farming Empire in Sunflower Land! 🌻

💎 Sunflower Land is an onchain farm simulation game where you grow crops, gather resources, craft tools, and trade with other players to build a thriving farm business! 🌾🚜

🔥 Game Highlights:
🔹 Farm & Harvest over 11 unique crops to earn $SFL tokens!
🔹 Craft tools & expand your land to unlock rare resources!
🔹 Customize your Bumpkin NFT—your character evolves as you play!
🔹 Trade & own assets with full Web3 integration on Polygon Blockchain!
🔹 Join a growing economy—supply & demand shape the market!
⚡ Sunflower Land is growing bigger than ever! Will you rise as the ultimate farm tycoon? 🌱

🌟 Discover More with https://t.co/Wi6lc53if1! 🌟
Stay connected to the latest in Web3 gaming. From strategy RPGs to blockchain-powered experiences, https://t.co/Wi6lc53if1 is your guide to exploring the next generation of gaming.

#Web3Gaming #PlayToEarn #SunflowerLand @GAM3Sgg_

@0xSunflowerLand",Agri
2025-02-12 17:06:33+00:00,"It's Day 24, and grocery prices have not come down a penny.
Consumer prices up 5% in January.
Bacon up 6% in January.
Trump has been president for 24 days and prices are getting worse. Maybe tariffs that consumers pay for, and deporting farm workers were not such a great ideas. https://t.co/KHFJEUsHJ6",Agri
2025-02-12 17:20:00+00:00,"👩‍💻👨‍💻 | Codex is expanding its set of standards to ensure that consumer health remains protected, while practices in the food trade are fair.

👉 A 🆕 eLearning course will help you master the foundations of Codex on any digital device.

➕ℹ️➡️ https://t.co/BKMeD4Aa1B

#FoodSafety https://t.co/totEw1xDzt",Agri
2025-02-12 17:28:00+00:00,"6 DAYS TO GO until our BIG Food Show @official_parc on Feb 18th &amp; 19th🙌 Book tickets: https://t.co/qMkqIEjbL8

- BIG Promos
- Cooking Demos
- 100s of Exhibitors
- 1000s of Products
- Trade Event

Looking forward to seeing you there!

#familybusiness #food #event https://t.co/QE4tRo3Tna",Agri
2025-02-12 17:32:23+00:00,"Thank you to Saunders Bros Farm for dropping off some incredible Virginia apples for my office!
 
Going to keep fighting for a more stable trade outlook so our Virginia producers can keep exporting the most delicious apples across the globe. https://t.co/R7eBhkyekb",Agri
2025-02-12 17:48:45+00:00,"Immigrant workers are essential workers to our livestock, agriculture, and food production industries. Mass deportations and tariffs would drive up costs for consumers and strain local economies, threatening food stability https://t.co/pzrSBC7A8C",Agri
2025-02-12 17:53:01+00:00,"Here’s Brayan Mendoza, who was part of the Jake Burger trade, against Dillon Head.

#Marlins https://t.co/uJorsBEsta",Agri
2025-02-12 17:54:50+00:00,"🚜 $FAME is at #BIOFACH 2025 🚀

This week, we’re in #Nuremberg for BIOFACH, the world’s leading organic trade fair, to showcase how FAME is revolutionizing agri-food trade with transparency, efficiency, and blockchain-powered trust.

💡 Why is FAME a game-changer?

🔹 For Producers – Directly reach global markets, secure better prices, and tell your story!

🔹 For Wholesalers & Buyers – Find reliable suppliers, negotiate transparently, and access real-time trade finance.

🔹 For Consumers – Know where your food comes from and support ethical supply chains.

🌱 Organic & Local Meets Web3 Innovation

We are building the future of agri-trade where payments are seamless (USDC, EURD and BTC).
Our model empowers producers, cuts out inefficiencies, and ensures that food supply chains are fair, sustainable, and profitable for all.

🔗 Join us at #Biofach!
Let’s connect and explore how FAME can help your business thrive in the new era of digital agriculture.

📍 Find us at [Location/Booth if applicable]
🌐 Learn more: https://t.co/kyJhsrd8Qk

#FAME #BIOFACH2025 #AgriTech #OrganicTrade #Blockchain #FoodSupplyChain #Web3 #SustainableFarming",Agri
2025-02-12 18:01:50+00:00,"To help meet environmental goals in the agriculture sector, several countries have introduced trade-related measures.

What are these measures and how do they compare across countries? See our new paper➡️https://t.co/DcpmY3R2LE https://t.co/tzhQ0jwGer",Agri
2025-02-12 18:18:51+00:00,"Walin Castillo vs Garrett Forrester who was in the Bryan De La Cruz trade. Forrester with a solid line drive.

#Marlins https://t.co/k4rp9jPzvs",Agri
2025-02-12 19:14:15+00:00,"Grabbed these from the post of one of my former buyers in the US, a major seafood importer/distributor. Vietnam is now farming lapu-lapu in fish cages. 

We are so very far behind. Marine products is one of the major exports of Vietnam to the US, Europe and Asia. https://t.co/f0oU6bAQmK",Agri
2025-02-12 19:47:40+00:00,"Trump changed his mind on closing the ""de minimis"" trade loophole—the real solution we need to target fentanyl flows—after meeting with the CEO of FedEx.

In our latest newsletter, @WallachLori breaks down what's needed to fix the problem in a durable manner. https://t.co/Y6OjzZwHaG",Agri
2025-02-12 20:08:31+00:00,"New listing on Freestyle!

Trade the following pair on @base and @modenetwork:

$LAYER/ USDT",Agri
2025-02-12 20:13:50+00:00,"Interview on Trump tariff policy with the Observador (for my Portuguese speaking friends)😉

https://t.co/YIHvTjyRkT",Agri
2025-02-12 21:42:57+00:00,"US Jan CPI +0.5%m/3%y, core +0.4%m/3.3%y
Both a bit stronger than expected with higher energy &amp; food, but also used cars, airfares &amp; insurance
Goods inflation easing up just as tariffs come
Core PCE may be lower at 0.3%m
But this will keep the Fed cautious and on hold https://t.co/UA6Vm8JE2j",Agri
2025-02-12 21:46:13+00:00,"17.5% APY on $CSPR native staking rn. 

Staking rewards are a big part of this trade for me.

As total number of CSPR in staked wallet increases without additional capital, average entry goes down by de facto. https://t.co/yA97uYzE2E",Agri
2025-02-12 22:26:16+00:00,Don’t trade $Hex Buy it &amp; Stake it! https://t.co/ECom16oZMF,Agri
2025-02-12 22:58:41+00:00,"I have been a crypto trader for a while, and I have never been able to trade crypto on a Prop Firm with this kind of execution and liquidity. 

Always remember that on CFDs Prop Firms, they can manipulate prices, liquidity, spreads, etc...

Don't fade @hyrotrader_com - Amazing experience.",Agri
2025-02-12 23:30:08+00:00,"Explore the multifunctional spaces at the Agri-food Hub &amp; Trade Centre! ✨

Learn more and book now ▶️ https://t.co/7JHdarnHpd https://t.co/uNVtnutoTj",Agri
2025-02-13 12:53:39+00:00,"The 13th Edition of Krishi Darshan Expo 2025 will showcase the rapidly growing agriculture industry from February 15th to 17th at NRFMTTI, Hisar, Haryana. With over 350 global exhibitors, this event is set to attract over 1,15,000 farmers, trade visitors and agricultural professionals, offering a platform for innovation and networking.

The expo will feature live demonstrations on cutting-edge agricultural technologies, including precision farming drones, crop residue management, farm mechanization solutions and organic farming. A prime opportunity to explore over 5,000 products and solutions, highlighting the future of agriculture. 

#agrigoi #KrishiDarshanExpo2025 #AgricultureExpo #CropResidueManagement #FarmingInnovation #FarmMechanization #AgriTechnology     #DroneTechnology #Agriculture #AgriMachinery #FarmTech #AgriExhibition #AgriEquipment #AgTech #NRFMTTI #Haryana #Hisar",Agri
2025-02-13 13:01:53+00:00,"Brillion 🤝 @Farmsent_io – the Airbnb of food supply 🌾

Built on @peaq, Farmsent is creating a farmer-first #DePIN for the 3Ts:

💚 Trading – Direct access to global markets 
💚 Trade Finance – Financial tools for fairer deals 
💚 Traceability – Transparent, verified food sourcing",Agri
2025-02-13 13:13:55+00:00,".@Nestle “immune” to tariffs, CEO says https://t.co/LZht75jL3j https://t.co/KzjQX52V9b",Agri
2025-02-13 13:43:54+00:00,"US wholesale prices picked up in January on higher food and energy costs, highlighting only limited progress on inflation ahead of tariffs imposed by the Trump administration https://t.co/yvTnt4xqUZ",Agri
2025-02-13 14:00:07+00:00,"By the middle of the 18th century, the Lakotas were primarily bison hunters. They hunted for food and hides. The surplus in hides was traded to other tribes or to Anglo-Americans for other things they needed. Women prepared the hides for trade by stretching and tanning the hides. https://t.co/B506ghrVZ2",Agri
2025-02-13 14:06:24+00:00,"Another listing today on Freestyle!

Trade the following pair on @base and @modenetwork:

$B3 / USDT https://t.co/NYJVLKFmeY",Agri
2025-02-13 14:06:33+00:00,"3 things to know this morning:

1. US stock futures in the green as investors digest PPI, jobless data
2. Investors brace for additional tariffs
3. Global farming slump hits $DE results

Watch the live show here: https://t.co/uLE4dnHqc6 https://t.co/EIUBUeeD5T",Agri
2025-02-13 14:23:48+00:00,In a few minutes at - 10:00am eastern join me to discuss the changes to e-commerce importation and logistics due to the tariff and 321 aka de minimis changes. Link in replies.,Agri
2025-02-13 14:24:20+00:00,"26 yrs ago Feb 13: @OscarDeLaHoya outpoints Ike Quartey over 12, retains WBC 147lb title, Thomas&amp;Mack Ctr LV. In showdown between unbeaten stars, pair trade 6th-round knockdowns in close tilt before De La Hoya drops Quartey in 12th, almost finishing him in dramatic final moments. https://t.co/cutY8jqNtT",Agri
2025-02-13 14:33:15+00:00,"If you're talking global commodities, you're talking Brazil. 🇧🇷

🔥 Top Exports:
🌱 #1 in soybeans &amp; coffee
🌽 Major corn supplier
🍬 Largest sugarcane producer
🍊 Big in OJ exports
From your morning brew to food supply chains—Brazil dominates. 🌎🚢 #Commodities #Brazil 👇 https://t.co/cfXALgNLiY",Agri
2025-02-13 15:06:25+00:00,"This #NationalCheddarDay, we’re feeling grate-ful to celebrate Cabot Creamery! A long-time supplier in Food Export's Branded Program since 2002. 🧀

@cabotcreamery
@VTAgencyofAg
#FoodExport #CheddarDay https://t.co/f5Ri5qO7KB",Agri
2025-02-13 15:08:01+00:00,"From growing wheat for the bun to corn for the cattle– it turns out that the secret ingredient to the Big Mac is potash. A tariff on Canadian potash is a tax on Americans’ food. 
 
Let's keep tariffs off Big Macs. And everything else. https://t.co/skljGAVoS3",Agri
2025-02-13 15:09:42+00:00,"Submitted a Memorandum with the Director-colleagues of Goa Bagayatdar SKVS Maryadit to Shri. @JitinPrasada ji, Union Minister (MoS) for Trade & Commerce. The availability of  imported produce of agri. products viz. Cashew, arecanut and Black pepper at cheaper price adversely affects the pricing mechanism of produce in India. Therefore,  demanded enhancing of import duty on Cashew, arecanut & Black pepper and strict compliances so that Indian produce can get  good price for their produce.
#GoaBagayatdarSKVSM",Agri
2025-02-13 15:11:56+00:00,"1 Rabbit, 10 Profits.

From ONE rabbit,you get:

1. Meat 
2. Manure 
3. Urine (liquid fertilizer) 
4.  Fur 
5. Breeding stock 
6.  Skin for leather 
7. Bones (calcium source) 
8. Pet trade 
9. Research &amp; lab use 
10.Feeder stock

#AgriHopperBusiness #RabbitMultipurpose #ZeroWaste https://t.co/6lPHAV51BG",Agri
2025-02-13 15:16:49+00:00,"“The Cavs are in the conversation and it is a serious threat. If he (De’Andre Hunter) does what he did in Atlanta into this situation.. Cleveland is back and they think they can win it”

The Cavs had the steal of the trade deadline. They added a DAWG in De’Andre Hunter. Ain’t shyt sweet in Cleveland, they are officially in the conversation of legitimate contenders and they aint shying away from Boston. S/o the Cavs for building themselves the right way 💯

https://t.co/xPAOE28Adx",Agri
2025-02-13 15:24:52+00:00,"With the amount of salmon produced &amp; consumed within the UK changing v little. Todays news of more exports, simply means more Norwegian salmon imported into UK &amp; lots more flights. 
What is there to celebrate?
https://t.co/bq8LOCFpIr https://t.co/jwxbXigwyy",Agri
2025-02-13 15:48:00+00:00,"🔄 Trade $SECOND on LaborX

Looking to buy or sell $SECOND? Check out the Gigs section on #LaborX. There, you’ll find people offering the best deals and trade securely.

#Web3 is all about freedom. Make your own market, set your own price, and get the deal that works for you.

💰 Start trading today.",Agri
2025-02-13 15:57:34+00:00,"Trump’s cruelty knows no bounds—slashing cancer research, gutting food aid, and driving farmers out of business while imposing tariffs that will squeeze American families. Even Republicans are panicking as his reckless policies devastate their own states. He doesn’t care who suffers, as long as he can pretend to be a tough guy. His incompetence is matched only by his arrogance, and if the GOP had any spine left, they’d stop enabling this disaster before it’s too late.

https://t.co/QzGmdGunmK

#Trump #TrumpVance2024 #TrumpAppointments #TrumpEra #TrumpsRevenge2024 #USA #MAGA #Hate #Retribution #USAElection2024 #TrumpLies 
#TrumpIsUnfitForOffice #tarrifs #SaveDemocracy #BidenHarris #democracy #Trump2025 #Elon_Musk #Musk #PriceRise 
#Resist #FundingFreeze #DOGE 
#USAID #USAIDFundingFreeze",Agri
2025-02-13 16:19:07+00:00,"Don’t forget to register for our free webinar on Feb 19 at 11am: https://t.co/dNfLK9RztR 

We'll be discussing the future of trade relationships with the US and other global partners, and whether Canada can handle its own trade negotiations and market access. https://t.co/Znym0isSbs",Agri
2025-02-13 16:26:00+00:00,"What could tariffs mean for your operation? Join us as we discuss current agricultural risks and tips for navigating on-farm uncertainties. Register to watch live or later: https://t.co/MIO796Lnrh

This webinar will feature @AgEconomists co-founders David Widmar and Brent Gloy, and our economist Matt Erickson.",Agri
2025-02-13 16:27:44+00:00,"Harnessing frontier technology for food security in Nigeria 🇳🇬

Africa’s most populous nation is making strides in agricultural innovation by leveraging satellite imagery, earth observation systems and remote sensing tools.

🔗 Learn more: https://t.co/uE2TNUPHz5 https://t.co/2ipQH3yMRD",Agri
2025-02-13 16:51:49+00:00,"🌍🍽️ Trade makes diverse, nutritious food available worldwide, but strong local agrifood systems matter too!

@FAO Champion &amp; celebrated chef Cristina Bowerman explores lesser-known ingredients &amp; the ""Adopt a Farmer"" initiative, encouraging links between chefs &amp; local farmers. https://t.co/drTRbiygUP",Agri
2025-02-13 17:07:09+00:00,"🚨🇺🇸BROOKE ROLLINS CONFIRMED AS U.S. AGRICULTURE SECRETARY

The Senate has officially confirmed Brooke Rollins to lead the USDA, securing a huge win for American farmers.

With tariffs, supply chain issues, and food security on the line, agricultural groups pushed for her quick confirmation—and now she’s set to take action.

Rollins, a staunch America First advocate, is expected to fight for fair trade, boost rural economies, and cut red tape.

Source: RFD TV",Agri
2025-02-13 17:24:35+00:00,"Rollins, a close Trump ally, will lead the department as mass deportation plans could lead to farm labor shortages and tariffs could hit agricultural exports. https://t.co/a1sKDEX1lD",Agri
2025-02-13 18:03:09+00:00,"WTF is IQ$? 
The AI x DeFi Play You’re Sleeping On

Most “AI crypto” is just slapping ChatGPT onto a token and calling it innovation.

IQ$? 
Actually building autonomous AI agents that trade, yield farm, and manage assets, on-chain, no humans needed.

Let’s break it down.",Agri
2025-02-13 18:43:58+00:00,"Super thrilled to announce that the fabulous Georgie Grasso, winner of #GBBO 2024 will be at our Food Show @official_parc on Feb 18th 🫶 Tickets: https://t.co/OBF1FNmym2

- Meet Georgie and join our Q&amp;A session
- 1000s of products, BIG offers
- Trade Only https://t.co/prgklQrEZi",Agri
2025-02-13 19:04:11+00:00,"Agri-Pulse Summit to Focus on Taxes, Trade and Technology https://t.co/jqzEbciS1X https://t.co/OmigIkIEkx",Agri
